Type	Var1	Var2	pPerm	pPearson	rPearson
Outlier:Pearson	cellular_amino_acid_derivative_biosynthetic_process	serine_family_amino_acid_biosynthetic_process	0.04	1.73166240963e-76	0.881268128856
Outlier:Both	pyrimidine_nucleotide_biosynthetic_process	ribonucleotide_metabolic_process	0.0	3.05989250588e-84	0.899358370249
Outlier:HAllA	DNA_catabolic_process	pentose_metabolic_process	0.0	0.328079718969	0.0646302613617
Outlier:None	gender	methionine_metabolic_process	0.24	0.35025077044	0.0617357207997
Outlier:HAllA	carboxylic_acid_metabolic_process	flagellum_assembly	0.0	0.225866953042	-0.0799890153855
Outlier:HAllA	carbohydrate_transport	organic_acid_metabolic_process	0.0	0.810741572239	-0.015840878457
Outlier:None	antibiotics	oxidative_phosphorylation	0.75	0.785684834171	0.0179870392121
Outlier:Both	aspartate_family_amino_acid_biosynthetic_process	threonine_metabolic_process	0.0	1.11246118318e-67	0.856396821609
Outlier:Both	cellular_biosynthetic_process	proton_transport	0.0	2.58183173686e-62	0.838507702167
Outlier:HAllA	flagellum_organization	nicotinamide_nucleotide_metabolic_process	0.0	0.320620886193	-0.065632184365
Outlier:Both	amine_biosynthetic_process	tryptophan_biosynthetic_process	0.0	5.46769196218e-94	0.918066073222
Outlier:HAllA	cellular_amino_acid_metabolic_process	glucose_transport	0.0	0.642516205543	0.0307003810946
Outlier:Both	mitochondrial_translation	monosaccharide_biosynthetic_process	0.0	2.85734305185e-78	0.885713906139
Outlier:Both	Mo_molybdopterin_cofactor_biosynthetic_process	pteridine_and_derivative_biosynthetic_process	0.0	9.31702252165e-99	0.925853744863
Outlier:Both	DNA_recombination	mitochondrial_translation	0.0	3.92110431795e-129	0.960444738124
Outlier:None	pancol	peptide_metabolic_process	0.89	0.49340238015	0.0452861367846
Outlier:HAllA	energy_reserve_metabolic_process	signal_transmission	0.0	0.879592221655	-0.0100211704355
Outlier:HAllA	biotin_metabolic_process	pentose_metabolic_process	0.0	0.852556025374	-0.0122948008454
Outlier:Both	DNA_metabolic_process	gluconeogenesis	0.0	1.63487336931e-101	0.92999901531
Outlier:Both	ion_transmembrane_transport	protein_metabolic_process	0.0	2.42048613173e-97	0.923627443694
Outlier:HAllA	cellular_carbohydrate_metabolic_process	taxis	0.0	0.532190331991	-0.0413065338359
Outlier:None	glutamate_metabolic_process	lipid_transport	0.07	0.32176438162	-0.0654776095689
Outlier:HAllA	menaquinone_metabolic_process	polysaccharide_catabolic_process	0.0	0.287030418927	-0.0703441863703
Outlier:HAllA	coenzyme_catabolic_process	protein_localization	0.0	0.736485104142	-0.0222588434861
Outlier:HAllA	isoprenoid_biosynthetic_process	putrescine_transport	0.0	0.68474373149	-0.0268535940066
Outlier:Both	cellular_cell_wall_macromolecule_metabolic_process	hexose_biosynthetic_process	0.0	1.79210723881e-88	0.907979855911
Outlier:Both	cellular_amino_acid_derivative_biosynthetic_process	pyrimidine_ribonucleotide_biosynthetic_process	0.0	1.22982298173e-83	0.898059779647
Outlier:HAllA	amide_biosynthetic_process	response_to_temperature_stimulus	0.0	0.285670879616	0.070542438932
Outlier:HAllA	isoleucine_metabolic_process	oligosaccharide_transport	0.0	0.828968450898	-0.0142901806449
Outlier:Both	nucleobase_metabolic_process	pantothenate_biosynthetic_process	0.0	1.05045180139e-85	0.902433910169
Outlier:Both	histidine_family_amino_acid_metabolic_process	lysine_metabolic_process	0.0	1.1120694431e-66	0.853234890117
Outlier:None	gender	cellular_component_morphogenesis	0.51	0.783414260538	-0.0181824174286
Outlier:Both	establishment_of_protein_localization	regulation_of_developmental_process	0.0	9.36014876853e-70	0.862725005758
Outlier:Both	histidine_family_amino_acid_biosynthetic_process	tRNA_aminoacylation_for_mitochondrial_protein_translation	0.0	7.95717832881e-64	0.843781161546
Outlier:None	antibiotics	glucose_catabolic_process	0.2	0.490602215083	-0.0455796665717
Outlier:Both	peptidoglycan_biosynthetic_process	tRNA_metabolic_process	0.0	5.43852954186e-141	0.968969381556
Outlier:Both	ATP_metabolic_process	nucleotide_biosynthetic_process	0.0	1.33420362743e-85	0.902219107442
Outlier:HAllA	aminoglycan_metabolic_process	cofactor_catabolic_process	0.0	0.369615226166	0.0593007783545
Outlier:Both	aminoglycan_metabolic_process	protein_metabolic_process	0.0	1.36571959197e-86	0.904246484495
Outlier:Both	generation_of_precursor_metabolites_and_energy	glycine_metabolic_process	0.0	8.62162680236e-68	0.856742299874
Outlier:HAllA	asexual_reproduction	fat_soluble_vitamin_biosynthetic_process	0.0	0.773264922344	0.0190577032982
Outlier:HAllA	cellular_biogenic_amine_catabolic_process	one_carbon_metabolic_process	0.0	0.217030367414	0.0815287077294
Outlier:Both	DNA_recombination	ribonucleotide_biosynthetic_process	0.0	6.37713957606e-108	0.938736033673
Outlier:HAllA	phosphoenolpyruvate_dependent_sugar_phosphotransferase_system	response_to_oxidative_stress	0.0	0.450965018548	-0.0498363931085
Outlier:HAllA	RNA_methylation	taxis	0.0	0.886038797788	-0.00948087204777
Outlier:Both	folic_acid_and_derivative_metabolic_process	pyrimidine_nucleotide_biosynthetic_process	0.0	4.65891814278e-66	0.851229113427
Outlier:Both	indole_derivative_biosynthetic_process	nicotinamide_nucleotide_metabolic_process	0.0	3.3121511337e-62	0.838122732921
Outlier:Both	nitrogen_compound_metabolic_process	purine_ribonucleotide_biosynthetic_process	0.0	1.27903855241e-72	0.870969446877
Outlier:None	smoker	carbohydrate_biosynthetic_process	0.13	0.761382025792	-0.0200867350182
Outlier:HAllA	cofactor_metabolic_process	flagellum_organization	0.0	0.407638339794	0.0547382183933
Outlier:Both	DNA_metabolic_process	polysaccharide_biosynthetic_process	0.0	1.62556751319e-69	0.862009626203
Outlier:HAllA	molybdopterin_cofactor_biosynthetic_process	protein_secretion	0.0	0.91251573933	-0.00726797617491
Outlier:Both	aromatic_compound_biosynthetic_process	histidine_family_amino_acid_metabolic_process	0.0	2.88452698736e-61	0.83473489198
Outlier:Both	heterocycle_biosynthetic_process	tetrapyrrole_biosynthetic_process	0.0	1.95598001598e-103	0.932747228503
Outlier:Both	hexose_catabolic_process	protein_complex_disassembly	0.0	3.11451055386e-61	0.834613387964
Outlier:Both	biosynthetic_process	nucleobase__nucleoside_and_nucleotide_metabolic_process	0.0	1.96888343808e-144	0.971074570961
Outlier:Both	coenzyme_biosynthetic_process	oxoacid_metabolic_process	0.0	9.73394978991e-107	0.937211767102
Outlier:Both	nucleobase_metabolic_process	small_molecule_biosynthetic_process	0.0	4.08705528189e-108	0.938981193955
Outlier:Both	pantothenate_biosynthetic_process	tRNA_aminoacylation_for_protein_translation	0.0	5.55076630859e-101	0.929219630595
Outlier:Both	ATP_metabolic_process	ribonucleoside_triphosphate_biosynthetic_process	0.0	3.19474370611e-107	0.937839532621
Outlier:Both	fat_soluble_vitamin_metabolic_process	quinone_cofactor_metabolic_process	0.0	3.10900898237e-95	0.920178591684
Outlier:Both	histidine_biosynthetic_process	nucleobase_metabolic_process	0.0	1.52415966338e-85	0.902099316091
Outlier:HAllA	acetyl_CoA_metabolic_process	autophagy	0.0	0.238811548871	0.0778087822226
Outlier:HAllA	isoprenoid_metabolic_process	membrane_lipid_metabolic_process	0.0	0.33307141503	0.0639679224207
Outlier:Both	chorismate_metabolic_process	indole_derivative_metabolic_process	0.0	2.92156274034e-82	0.89503588674
Outlier:HAllA	hydrogen_transport	organic_acid_catabolic_process	0.0	0.553899447748	0.0391433536711
Outlier:HAllA	cytochrome_complex_assembly	transcription_termination	0.0	0.639865223513	-0.0309452172615
Outlier:HAllA	aminoglycan_metabolic_process	heme_metabolic_process	0.0	0.881152661942	-0.009890327736
Outlier:HAllA	cell_wall_macromolecule_metabolic_process	coenzyme_catabolic_process	0.0	0.485216749828	0.0461467314519
Outlier:Both	localization_of_cell	ubiquinone_biosynthetic_process	0.0	2.84532106254e-91	0.913252139692
Outlier:HAllA	cell_projection_assembly	mitochondrion_organization	0.0	0.494121294733	0.0452109191224
Outlier:Both	energy_reserve_metabolic_process	glucan_metabolic_process	0.0	2.35187621451e-117	0.949599424318
Outlier:None	smoker	hexose_biosynthetic_process	0.28	0.543617734771	-0.0401625334145
Outlier:Both	cellular_metabolic_process	nucleobase__nucleoside_and_nucleotide_metabolic_process	0.0	1.30215788742e-95	0.920808501095
Outlier:Both	cellular_amino_acid_derivative_metabolic_process	indole_derivative_metabolic_process	0.0	4.27721858261e-67	0.854556314499
Outlier:HAllA	energy_derivation_by_oxidation_of_organic_compounds	pilus_assembly	0.0	0.226810188656	-0.0798272100389
Outlier:Both	nucleoside_phosphate_metabolic_process	purine_ribonucleoside_triphosphate_biosynthetic_process	0.0	2.89941931537e-117	0.949504804581
Outlier:None	immunosup	transcription_initiation	0.08	0.29409798005	0.0693235727298
Outlier:Both	cellular_nitrogen_compound_metabolic_process	mitochondrial_translation	0.0	2.15041654424e-102	0.931272781212
Outlier:HAllA	electron_transport_chain	nucleoside_metabolic_process	0.0	0.635163534677	-0.0313804916338
Outlier:Both	biosynthetic_process	tRNA_aminoacylation	0.0	9.85740165727e-132	0.962498095972
Outlier:HAllA	ileal	pyruvate_metabolic_process	0.0	0.76462248462	0.0198056497776
Outlier:Both	cellular_cation_homeostasis	cellular_ketone_metabolic_process	0.0	1.05264130196e-66	0.853311195965
Outlier:HAllA	one_carbon_metabolic_process	quinone_cofactor_metabolic_process	0.0	0.413111952091	0.0541027537154
Outlier:Both	cellular_carbohydrate_catabolic_process	purine_ribonucleotide_biosynthetic_process	0.0	3.38245560906e-73	0.872566414481
Outlier:HAllA	glucan_metabolic_process	tricarboxylic_acid_cycle	0.0	0.779650207052	-0.0185066549559
Outlier:Both	alcohol_catabolic_process	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	1.19898836521e-85	0.902315161064
Outlier:Both	glucose_catabolic_process	hexose_catabolic_process	0.0	3.24982516385e-189	0.98834681393
Outlier:Both	monosaccharide_catabolic_process	ribonucleotide_biosynthetic_process	0.0	1.74241327429e-78	0.886237548013
Outlier:HAllA	diaminopimelate_metabolic_process	flagellum_organization	0.0	0.67185393134	0.0280176776869
Outlier:Both	acetyl_CoA_metabolic_process	small_molecule_catabolic_process	0.0	5.10676303445e-71	0.866428726777
Outlier:Both	cellular_amino_acid_and_derivative_metabolic_process	histidine_family_amino_acid_metabolic_process	0.0	2.42514338791e-120	0.952609324492
Outlier:None	age	macromolecule_metabolic_process	0.96	0.985013376926	0.00124264040902
Outlier:Both	cation_homeostasis	organic_acid_metabolic_process	0.0	1.76203438866e-64	0.846006987541
Outlier:HAllA	cellular_aldehyde_metabolic_process	drug_transmembrane_transport	0.0	0.622928661479	-0.032519596128
Outlier:HAllA	glycosaminoglycan_metabolic_process	heme_biosynthetic_process	0.0	0.435077684113	-0.0516009477988
Outlier:Both	glycosaminoglycan_biosynthetic_process	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	9.99060962943e-111	0.942197569851
Outlier:None	tRNA_modification	taxis	0.24	0.389453255627	0.0568866633772
Outlier:HAllA	amino_acid_activation	fat_soluble_vitamin_biosynthetic_process	0.0	0.402344448729	-0.0553576425985
Outlier:HAllA	NAD_biosynthetic_process	peptide_metabolic_process	0.0	0.505489426827	0.0440291164349
Outlier:HAllA	cellular_nitrogen_compound_metabolic_process	ciliary_or_flagellar_motility	0.0	0.381497240334	0.0578456124568
Outlier:HAllA	fatty_acid_metabolic_process	monosaccharide_biosynthetic_process	0.0	0.879077614836	0.0100643286618
Outlier:HAllA	cell_motility	coenzyme_metabolic_process	0.0	0.788493227906	-0.0177455979731
Outlier:Both	pigment_metabolic_process	serine_family_amino_acid_metabolic_process	0.0	1.82486203878e-70	0.864820476453
Outlier:HAllA	heme_biosynthetic_process	peptidoglycan_based_cell_wall_biogenesis	0.0	0.791475807862	-0.0174894385898
Outlier:Both	cell_communication	cellular_nitrogen_compound_biosynthetic_process	0.0	2.08241678793e-62	0.838839115935
Outlier:Both	nucleoside_metabolic_process	nucleoside_triphosphate_metabolic_process	0.0	1.12232792597e-72	0.871127326396
Outlier:HAllA	cofactor_transport	vacuolar_protein_catabolic_process	0.0	0.247405888736	0.0764066984529
Outlier:Both	cellular_amino_acid_biosynthetic_process	cellular_amino_acid_metabolic_process	0.0	6.37061436772e-146	0.971940562819
Outlier:Both	cellular_chemical_homeostasis	response_to_abiotic_stimulus	0.0	5.26371489204e-62	0.837404126815
Outlier:Both	cellular_amino_acid_and_derivative_metabolic_process	cellular_amino_acid_biosynthetic_process	0.0	2.92521747584e-161	0.979464871366
Outlier:Both	coenzyme_metabolic_process	indolalkylamine_biosynthetic_process	0.0	1.37653489649e-74	0.87632389028
Outlier:Both	pyruvate_metabolic_process	small_molecule_biosynthetic_process	0.0	7.34701405805e-111	0.942357172933
Outlier:Both	cellular_amine_metabolic_process	cofactor_metabolic_process	0.0	2.91555873651e-90	0.911386282711
Outlier:HAllA	pyrimidine_ribonucleotide_metabolic_process	regulation_of_cell_morphogenesis	0.0	0.226836223552	0.0798227507069
Outlier:HAllA	aminoglycan_biosynthetic_process	chromatin_assembly	0.0	0.23293542408	-0.0787878877148
Outlier:HAllA	glutathione_metabolic_process	purine_nucleoside_triphosphate_biosynthetic_process	0.0	0.469300431583	0.047842818037
Outlier:Both	peptidoglycan_metabolic_process	tRNA_aminoacylation	0.0	1.29793763891e-73	0.873703239971
Outlier:HAllA	behavior	small_molecule_metabolic_process	0.0	0.807249438825	0.0161389441905
Outlier:Both	primary_metabolic_process	transcription_termination	0.0	1.83141250572e-81	0.893240338601
Outlier:HAllA	localization	reproduction	0.0	0.243898531776	0.0769747181625
Outlier:Both	mitochondrion_organization	ribosome_assembly	0.0	2.01868684356e-205	0.991601480955
Outlier:Both	cellular_biosynthetic_process	ribosome_assembly	0.0	1.9268884858e-111	0.943046899165
Outlier:Both	Mo_molybdopterin_cofactor_metabolic_process	pteridine_and_derivative_biosynthetic_process	0.0	9.31702252165e-99	0.925853744863
Outlier:HAllA	cellular_lipid_metabolic_process	secretion_by_cell	0.0	0.696474726346	0.0258013095906
Outlier:HAllA	cell_motility	nucleobase__nucleoside__nucleotide_and_nucleic_acid_catabolic_process	0.0	0.240011446376	-0.0776109345245
Outlier:None	patient	energy_derivation_by_oxidation_of_organic_compounds	0.1	0.440465740203	0.0509984701643
Outlier:HAllA	carbohydrate_biosynthetic_process	vitamin_K_metabolic_process	0.0	0.95961244853	0.00335002623302
Outlier:HAllA	cellular_cation_homeostasis	purine_ribonucleoside_biosynthetic_process	0.0	0.849271302303	0.0125719643459
Outlier:Both	cell_communication	heterocycle_biosynthetic_process	0.0	2.22428016344e-76	0.880991034716
Outlier:HAllA	stool	tryptophan_biosynthetic_process	0.0	0.269485399067	0.0729531106319
Outlier:HAllA	purine_ribonucleoside_triphosphate_biosynthetic_process	taxis	0.0	0.332033359001	0.064105132177
Outlier:HAllA	cofactor_transport	protein_complex_disassembly	0.0	0.214637362875	0.0819533436272
Outlier:Both	glutamine_family_amino_acid_biosynthetic_process	isoprenoid_biosynthetic_process	0.0	2.17922772514e-64	0.845695367922
Outlier:HAllA	biotin_metabolic_process	cellular_glucan_metabolic_process	0.0	0.421176404041	-0.0531754570309
Outlier:Both	lysine_metabolic_process	organic_acid_biosynthetic_process	0.0	4.70688127197e-75	0.877556558638
Outlier:HAllA	polyamine_metabolic_process	response_to_abiotic_stimulus	0.0	0.491044290169	-0.0455332663827
Outlier:HAllA	nicotinamide_nucleotide_metabolic_process	oligosaccharide_transport	0.0	0.305110058846	-0.0677653714336
Outlier:Both	arginine_metabolic_process	cofactor_metabolic_process	0.0	1.76620707734e-74	0.876035665544
Outlier:HAllA	cellular_component_movement	response_to_heat	0.0	0.379873661497	-0.0580427952554
Outlier:Both	carboxylic_acid_biosynthetic_process	nitrogen_compound_metabolic_process	0.0	1.68446672689e-66	0.852656572479
Outlier:None	gender	peptide_biosynthetic_process	0.82	0.629873914409	0.0318718170254
Outlier:HAllA	ATP_synthesis_coupled_electron_transport	ribonucleoside_monophosphate_metabolic_process	0.0	0.766379086285	-0.0196534266169
Outlier:HAllA	cytokinetic_process	monosaccharide_catabolic_process	0.0	0.921530596858	0.00651649333553
Outlier:HAllA	carbohydrate_transport	ion_homeostasis	0.0	0.483195471886	0.046360434802
Outlier:Both	ATP_metabolic_process	ion_transmembrane_transport	0.0	2.53475204357e-137	0.966553306664
Outlier:HAllA	cell_wall_biogenesis	cofactor_transport	0.0	0.521907335039	0.0423465722735
Outlier:Both	cellular_biosynthetic_process	nucleoside_monophosphate_metabolic_process	0.0	3.68818953225e-72	0.869682513254
Outlier:HAllA	glycine_metabolic_process	lipopolysaccharide_metabolic_process	0.0	0.433857816148	-0.0517379421597
Outlier:Both	carbohydrate_catabolic_process	cellular_metabolic_process	0.0	2.50580949044e-64	0.845490216607
Outlier:HAllA	Mo_molybdopterin_cofactor_biosynthetic_process	nucleoside_phosphate_metabolic_process	0.0	0.644874206525	0.0304829546459
Outlier:HAllA	putrescine_transport	vitamin_K_biosynthetic_process	0.0	0.523498190528	0.0421849944823
Outlier:Both	aromatic_amino_acid_family_biosynthetic_process	organic_acid_biosynthetic_process	0.0	1.5275549501e-101	0.930042044367
Outlier:Both	DNA_recombination	primary_metabolic_process	0.0	5.51766039755e-112	0.943683667802
Outlier:None	smoker	mitochondrion_organization	0.49	0.884216429593	-0.00963354254627
Outlier:Both	pantothenate_biosynthetic_process	proton_transport	0.0	5.8342920604e-67	0.854128402846
Outlier:Both	DNA_metabolic_process	cellular_protein_complex_disassembly	0.0	3.90823498236e-142	0.96968564414
Outlier:Both	coenzyme_metabolic_process	oxidoreduction_coenzyme_metabolic_process	0.0	8.88779628551e-78	0.884502793081
Outlier:HAllA	biotin_biosynthetic_process	glucan_metabolic_process	0.0	0.421176404041	-0.0531754570309
Outlier:Both	alcohol_biosynthetic_process	cellular_carbohydrate_biosynthetic_process	0.0	3.30138248106e-114	0.946214661648
Outlier:HAllA	fat_soluble_vitamin_biosynthetic_process	nucleoside_phosphate_metabolic_process	0.0	0.932249278147	0.0056240569034
Outlier:HAllA	aromatic_amino_acid_family_metabolic_process	regulation_of_anatomical_structure_morphogenesis	0.0	0.477506252622	0.0469645440707
Outlier:Both	porphyrin_metabolic_process	thiamin_biosynthetic_process	0.0	7.40415926505e-72	0.868828083104
Outlier:Both	biosynthetic_process	cell_wall_organization_or_biogenesis	0.0	6.609249609e-90	0.910720077716
Outlier:Both	cellular_amino_acid_derivative_biosynthetic_process	organic_acid_biosynthetic_process	0.0	5.12251157523e-136	0.965648018073
Outlier:Both	cellular_protein_complex_disassembly	protein_metabolic_process	0.0	7.20615048669e-117	0.949091089628
Outlier:None	RNA_modification	taxis	0.38	0.56547716165	0.0380066534633
Outlier:Both	arginine_biosynthetic_process	histidine_family_amino_acid_metabolic_process	0.0	6.53445245087e-92	0.914410484533
Outlier:None	gender	cellular_response_to_nutrient_levels	0.73	0.938764742391	0.00508208672011
Outlier:HAllA	ATP_synthesis_coupled_electron_transport	monosaccharide_biosynthetic_process	0.0	0.337789054818	0.0633477737711
Outlier:HAllA	behavior	group_transfer_coenzyme_metabolic_process	0.0	0.339153855645	0.0631693994662
Outlier:Both	ribonucleotide_metabolic_process	tRNA_aminoacylation_for_protein_translation	0.0	4.81774302074e-148	0.973128304295
Outlier:HAllA	aerobic_respiration	establishment_of_competence_for_transformation	0.0	0.401756120604	0.0554267798703
Outlier:None	antibiotics	regulation_of_cell_morphogenesis	0.39	0.893700630291	0.00883953416301
Outlier:Both	ATP_metabolic_process	protein_metabolic_process	0.0	1.56466822019e-78	0.886351119041
Outlier:Both	carboxylic_acid_catabolic_process	glutamate_biosynthetic_process	0.0	3.33375822897e-79	0.887969837549
Outlier:None	age	phosphate_metabolic_process	0.94	0.538544156501	-0.0406689559472
Outlier:Both	chorismate_metabolic_process	serine_family_amino_acid_biosynthetic_process	0.0	2.68185356621e-84	0.899480562987
Outlier:Both	lysine_biosynthetic_process_via_diaminopimelate	ribosome_assembly	0.0	5.05125276642e-77	0.882621745407
Outlier:Both	cellular_component_macromolecule_biosynthetic_process	glucose_catabolic_process	0.0	5.12160474188e-89	0.909030140562
Outlier:HAllA	carbohydrate_biosynthetic_process	glutamine_family_amino_acid_catabolic_process	0.0	0.415179116924	0.0538640552667
Outlier:HAllA	mitochondrial_electron_transport__NADH_to_ubiquinone	nucleoside_triphosphate_metabolic_process	0.0	0.513347512368	0.0432203312072
Outlier:HAllA	response_to_temperature_stimulus	spore_germination	0.0	0.276597685921	-0.0718820612198
Outlier:HAllA	phosphoenolpyruvate_dependent_sugar_phosphotransferase_system	prosthetic_group_metabolic_process	0.0	0.833231041258	0.0139286839366
Outlier:Both	amine_metabolic_process	hexose_biosynthetic_process	0.0	1.13130590869e-74	0.87655024629
Outlier:None	smoker	riboflavin_and_derivative_metabolic_process	0.38	0.8885777705	0.00926825080186
Outlier:Both	DNA_metabolic_process	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	0.0	5.82621569709e-131	0.961900227274
Outlier:HAllA	molybdopterin_cofactor_biosynthetic_process	nucleoside_phosphate_metabolic_process	0.0	0.644874206525	0.0304829546459
Outlier:None	mesalamine	nucleotide_metabolic_process	0.04	0.316014830784	-0.0662584739501
Outlier:Both	organophosphate_metabolic_process	phospholipid_biosynthetic_process	0.0	1.21674849117e-62	0.839664256644
Outlier:Pearson	aromatic_compound_biosynthetic_process	dicarboxylic_acid_metabolic_process	0.06	1.57545445392e-62	0.839268103462
Outlier:Both	purine_base_biosynthetic_process	ribonucleotide_biosynthetic_process	0.0	4.04822658913e-75	0.877728657707
Outlier:Both	cellular_polysaccharide_biosynthetic_process	response_to_toxin	0.0	8.95414454305e-62	0.83657563605
Outlier:HAllA	menaquinone_metabolic_process	nucleoside_metabolic_process	0.0	0.323041390592	-0.0653054072317
Outlier:Both	gluconeogenesis	tRNA_aminoacylation_for_protein_translation	0.0	2.01026015433e-94	0.918809873741
Outlier:None	immunosup	response_to_chemical_stimulus	0.33	0.636035149223	0.0312996975254
Outlier:Both	hexose_catabolic_process	ribonucleoside_monophosphate_biosynthetic_process	0.0	2.2725185554e-73	0.873039784179
Outlier:HAllA	purine_ribonucleotide_metabolic_process	regulation_of_RNA_metabolic_process	0.0	0.375383725079	-0.0585907927318
Outlier:Both	cellular_amine_metabolic_process	pyruvate_metabolic_process	0.0	9.29114492641e-103	0.931792682502
Outlier:Both	oxidoreduction_coenzyme_metabolic_process	phospholipid_metabolic_process	0.0	1.57608901111e-83	0.897826339311
Outlier:HAllA	cellular_amide_metabolic_process	organic_acid_catabolic_process	0.0	0.429585071786	-0.0522195367264
Outlier:Both	coenzyme_biosynthetic_process	isoprenoid_metabolic_process	0.0	5.85398902281e-65	0.84761187402
Outlier:Both	nucleoside_phosphate_metabolic_process	tRNA_aminoacylation	0.0	6.57668627494e-157	0.977565600638
Outlier:None	gender	acetyl_CoA_catabolic_process	0.62	0.922017524202	0.0064759274736
Outlier:Both	alcohol_metabolic_process	tRNA_aminoacylation	0.0	1.85001106084e-61	0.835436482783
Outlier:None	antibiotics	heterocycle_catabolic_process	0.08	0.323334170268	0.0652659886019
Outlier:HAllA	quinone_cofactor_biosynthetic_process	sporulation	0.0	0.704069187919	-0.0251235381153
Outlier:HAllA	dephosphorylation	transcription_termination	0.0	0.871381836711	-0.0107102643288
Outlier:Both	lipid_biosynthetic_process	pyrimidine_nucleotide_metabolic_process	0.0	1.18963882476e-70	0.865363110048
Outlier:None	age	thiamin_and_derivative_biosynthetic_process	0.94	0.742455099471	0.0217359070261
Outlier:Both	ATP_biosynthetic_process	nucleobase__nucleoside_and_nucleotide_metabolic_process	0.0	1.4544704132e-80	0.891174094408
Outlier:Both	aspartate_family_amino_acid_metabolic_process	threonine_metabolic_process	0.0	5.11132583311e-70	0.863504488972
Outlier:HAllA	cytochrome_complex_assembly	ribonucleoside_metabolic_process	0.0	0.961384903101	-0.00320288964404
Outlier:HAllA	protein_localization	response_to_temperature_stimulus	0.0	0.214113223891	0.0820468034481
Outlier:HAllA	asexual_sporulation	molybdopterin_cofactor_metabolic_process	0.0	0.362954982886	0.0601290859118
Outlier:Both	glycosaminoglycan_metabolic_process	ribonucleoside_biosynthetic_process	0.0	1.96978719245e-93	0.917102920107
Outlier:HAllA	chemical_homeostasis	locomotory_behavior	0.0	0.309406572348	-0.0671674970694
Outlier:HAllA	stool	cellular_carbohydrate_catabolic_process	0.0	0.768683500206	0.0194538878441
Outlier:Both	amine_metabolic_process	carbohydrate_metabolic_process	0.0	4.13557794497e-110	0.941453949395
Outlier:None	smoker	aspartate_family_amino_acid_catabolic_process	0.27	0.502112323144	-0.0443787168453
Outlier:HAllA	cell_wall_macromolecule_biosynthetic_process	molybdopterin_cofactor_biosynthetic_process	0.0	0.891363047231	-0.00903511258992
Outlier:Both	cofactor_metabolic_process	indole_derivative_biosynthetic_process	0.0	3.72930246976e-67	0.854744826809
Outlier:Both	cellular_amino_acid_derivative_metabolic_process	coenzyme_biosynthetic_process	0.0	1.30297472223e-74	0.876387296843
Outlier:Both	organophosphate_metabolic_process	small_molecule_catabolic_process	0.0	3.0588757759e-74	0.875398062327
Outlier:HAllA	electron_transport_chain	polyamine_transport	0.0	0.944832041174	-0.0045777011666
Outlier:Both	biosynthetic_process	purine_nucleotide_metabolic_process	0.0	8.61263664218e-105	0.934618847702
Outlier:Both	arginine_metabolic_process	phosphorus_metabolic_process	0.0	1.30551618489e-64	0.846445554937
Outlier:Both	macromolecule_methylation	rRNA_modification	0.0	4.44369281403e-81	0.892361610202
Outlier:None	patient	pyrimidine_ribonucleotide_metabolic_process	0.04	0.509287471985	0.0436373961044
Outlier:Both	establishment_of_protein_localization	secretion	0.0	7.57559462384e-174	0.984093562342
Outlier:Both	cellular_carbohydrate_catabolic_process	purine_base_biosynthetic_process	0.0	1.3228047201e-77	0.884075149902
Outlier:Both	anion_transport	ion_transport	0.0	8.8700199266e-88	0.906620206383
Outlier:Both	aerobic_respiration	serine_family_amino_acid_metabolic_process	0.0	3.34592848365e-69	0.861067938228
Outlier:None	antibiotics	cellular_amine_metabolic_process	0.05	0.830760886099	0.0141381188823
Outlier:HAllA	dephosphorylation	monosaccharide_biosynthetic_process	0.0	0.902553504356	0.00809952204474
Outlier:HAllA	alcohol_catabolic_process	putrescine_transport	0.0	0.877339599163	-0.0102101213704
Outlier:None	age	DNA_catabolic_process	0.17	0.896221319928	0.00862872169755
Outlier:Both	response_to_stimulus	sulfur_compound_biosynthetic_process	0.0	2.89370512839e-72	0.869978536277
Outlier:Both	aspartate_family_amino_acid_metabolic_process	biological_process	0.0	5.19184185589e-103	0.932150836457
Outlier:Both	hexose_transport	monosaccharide_transport	0.0	1.38474823185e-101	0.93010419749
Outlier:HAllA	purine_nucleoside_metabolic_process	response_to_starvation	0.0	0.28648334723	-0.0704238862694
Outlier:Both	cellular_di___tri_valent_inorganic_cation_homeostasis	response_to_oxidative_stress	0.0	4.04896461461e-64	0.844782971252
Outlier:None	metal_ion_transport	pilus_organization	0.17	0.680994282085	0.0271913408971
Outlier:Both	carboxylic_acid_biosynthetic_process	cellular_amino_acid_and_derivative_metabolic_process	0.0	1.25220992023e-162	0.980027874656
Outlier:Pearson	RNA_methylation	hexose_metabolic_process	0.34	1.50112441325e-62	0.839342290109
Outlier:HAllA	mitochondrial_ATP_synthesis_coupled_electron_transport	nucleoside_triphosphate_metabolic_process	0.0	0.569888585244	0.0375764781588
Outlier:HAllA	nucleobase_biosynthetic_process	polyamine_transport	0.0	0.34768320372	0.06206485422
Outlier:HAllA	disaccharide_transport	pyrimidine_nucleotide_metabolic_process	0.0	0.947209270505	-0.00438015145016
